"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-01-26","2.2",",,W","0.0",",,W,2400","0.0",",,W","24.4",",,W","12.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-01-27","6.8",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","8.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-01-28","3.0",",,W","0.0",",,W,2400","0.0",",,W","16.7",",,W","3.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-01-29","3.1",",,W","0.0",",,W,2400","0.0",",,W","19.4",",,W","3.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-01-30","4.0",",,W","0.0","T,,W,2400","0.0",",,W","23.3",",,W","10.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-01-31","5.3",",,W","0.0",",,W,2400","0.0",",,W","21.1",",,W","10.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-01","3.8",",,W","0.0",",,W,2400","0.0",",,W","18.3",",,W","5.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-02","2.3",",,W","0.0",",,W,2400","0.0",",,W","18.9",",,W","3.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-03","3.9",",,W","0.0",",,W,2400","0.0",",,W","21.1",",,W","5.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-04","4.6",",,W","0.0","T,,W,2400","0.0",",,W","26.7",",,W","13.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-05","5.1",",,W","5.8",",,W,2400","0.0",",,W","13.9",",,W","7.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-06","3.4",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","8.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-07","3.5",",,W","0.0",",,W,2400","0.0",",,W","17.8",",,W","2.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-08","4.1",",,W","0.0",",,W,2400","0.0",",,W","18.9",",,W","7.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-09","2.3",",,W","0.0",",,W,2400","0.0",",,W","23.9",",,W","16.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-10","3.8",",,W","0.0","T,,W,2400","0.0",",,W","17.2",",,W","7.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-11","6.3",",,W","12.7",",,W,2400","0.0",",,W","7.2",",,W","3.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-12","7.2",",,W","0.3",",,W,2400","0.0",",,W","3.9",",,W","1.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-13","5.7",",,W","0.0",",,W,2400","0.0",",,W","6.1",",,W","1.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-14","5.9",",,W","5.8",",,W,2400","0.0","T,,W","2.8",",,W","-3.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-15","6.9",",,W","2.3",",,W,2400","25.0",",,W","-3.8",",,W","-8.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-16","3.5",",,W","0.0",",,W,2400","0.0",",,W","1.7",",,W","-10.5",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-17","5.6",",,W","13.7",",,W,2400","0.0","T,,W","2.8",",,W","0.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-18","6.9",",,W","0.0",",,W,2400","0.0",",,W","4.4",",,W","-1.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-19","2.4",",,W","0.0",",,W,2400","0.0",",,W","10.6",",,W","-3.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-20","3.4",",,W","0.0",",,W,2400","0.0",",,W","15.6",",,W","-2.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-21","2.4",",,W","0.0",",,W,2400","0.0",",,W","22.2",",,W","2.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-22","2.5",",,W","0.0","T,,W,2400","0.0",",,W","25.0",",,W","7.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-23","3.0",",,W","0.0",",,W,2400","0.0",",,W","26.7",",,W","3.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-24","2.6",",,W","0.0",",,W,2400","0.0",",,W","27.2",",,W","13.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-25","3.5",",,W","1.0",",,W,2400","0.0",",,W","23.9",",,W","19.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-26","3.5",",,W","0.5",",,W,2400","0.0",",,W","26.7",",,W","16.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-27","4.7",",,W","0.0","T,,W,2400","0.0",",,W","26.7",",,W","19.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-02-28","4.2",",,W","0.0","T,,W,2400","0.0",",,W","27.8",",,W","21.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-01","5.8",",,W","10.7",",,W,2400","0.0",",,W","22.8",",,W","11.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-02","5.1",",,W","0.3",",,W,2400","0.0",",,W","18.3",",,W","8.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-03","1.6",",,W","0.0",",,W,2400","0.0",",,W","20.6",",,W","4.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-04","2.6",",,W","0.0",",,W,2400","0.0",",,W","22.2",",,W","5.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-05","3.2",",,W","0.0","T,,W,2400","0.0",",,W","23.9",",,W","10.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-06","5.1",",,W","0.0",",,W,2400","0.0",",,W","21.7",",,W","10.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-07","3.3",",,W","0.0",",,W,2400","0.0",",,W","21.1",",,W","3.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-08","3.5",",,W","0.0",",,W,2400","0.0",",,W","22.8",",,W","5.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-09","5.3",",,W","0.0","T,,W,2400","0.0",",,W","23.9",",,W","12.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-10","5.5",",,W","0.0","T,,W,2400","0.0",",,W","25.6",",,W","15.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-11","6.3",",,W","0.0","T,,W,2400","0.0",",,W","26.7",",,W","20.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-12","6.2",",,W","0.0","T,,W,2400","0.0",",,W","28.3",",,W","19.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-13","6.0",",,W","0.0",",,W,2400","0.0",",,W","27.8",",,W","15.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-14","4.7",",,W","11.9",",,W,2400","0.0",",,W","24.4",",,W","14.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-15","1.6",",,W","0.0","T,,W,2400","0.0",",,W","26.7",",,W","14.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-16","3.6",",,W","0.3",",,W,2400","0.0",",,W","27.8",",,W","18.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-17","6.1",",,W","0.8",",,W,2400","0.0",",,W","26.7",",,W","13.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-18","6.1",",,W","0.0",",,W,2400","0.0",",,W","20.0",",,W","8.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-19","4.3",",,W","0.0",",,W,2400","0.0",",,W","20.6",",,W","7.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-20","2.9",",,W","0.0",",,W,2400","0.0",",,W","21.7",",,W","5.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-21","2.6",",,W","0.0",",,W,2400","0.0",",,W","21.7",",,W","5.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-22","5.3",",,W","0.3",",,W,2400","0.0",",,W","24.4",",,W","10.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-23","2.2",",,W","9.7",",,W,2400","0.0",",,W","28.9",",,W","12.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-24","5.1",",,W","0.3",",,W,2400","0.0",",,W","21.1",",,W","12.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-25","4.0",",,W","0.0",",,W,2400","0.0",",,W","27.8",",,W","13.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-26","3.9",",,W","0.0","T,,W,2400","0.0",",,W","30.0",",,W","10.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-27","3.8",",,W","0.0",",,W,2400","0.0",",,W","28.3",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-28","4.4",",,W","0.8",",,W,2400","0.0",",,W","24.4",",,W","9.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-29","2.8",",,W","0.0","T,,W,2400","0.0",",,W","23.3",",,W","6.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-30","4.3",",,W","0.3",",,W,2400","0.0",",,W","28.3",",,W","17.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-03-31","4.3",",,W","0.0","T,,W,2400","0.0",",,W","25.6",",,W","13.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-01","3.8",",,W","0.0",",,W,2400","0.0",",,W","22.2",",,W","7.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-02","3.4",",,W","0.0",",,W,2400","0.0",",,W","20.6",",,W","6.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-03","2.8",",,W","0.0","T,,W,2400","0.0",",,W","19.4",",,W","7.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-04","2.9",",,W","0.0",",,W,2400","0.0",",,W","24.4",",,W","10.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-05","3.6",",,W","0.0","T,,W,2400","0.0",",,W","25.6",",,W","12.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-06","5.9",",,W","0.0","T,,W,2400","0.0",",,W","28.3",",,W","18.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-07","3.9",",,W","0.8",",,W,2400","0.0",",,W","28.9",",,W","16.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-08","3.2",",,W","0.0",",,W,2400","0.0",",,W","31.1",",,W","12.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-09","5.1",",,W","0.0",",,W,2400","0.0",",,W","28.9",",,W","22.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-10","4.7",",,W","0.0",",,W,2400","0.0",",,W","30.0",",,W","15.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-11","2.5",",,W","0.0",",,W,2400","0.0",",,W","31.1",",,W","10.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-12","3.7",",,W","0.0",",,W,2400","0.0",",,W","30.6",",,W","11.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-13","4.3",",,W","1.5",",,W,2400","0.0",",,W","30.0",",,W","20.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-14","3.7",",,W","1.8",",,W,2400","0.0",",,W","26.1",",,W","20.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-15","5.0",",,W","0.0","T,,W,2400","0.0",",,W","22.8",",,W","17.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-16","4.5",",,W","4.3",",,W,2400","0.0",",,W","21.7",",,W","16.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-17","6.8",",,W","0.0","T,,W,2400","0.0",",,W","20.6",",,W","11.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-18","3.8",",,W","0.0","T,,W,2400","0.0",",,W","20.0",",,W","10.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-19","1.7",",,W","0.0","T,,W,2400","0.0",",,W","24.4",",,W","8.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-20","2.6",",,W","0.0",",,W,2400","0.0",",,W","28.3",",,W","10.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-21","5.3",",,W","0.0",",,W,2400","0.0",",,W","22.2",",,W","7.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-22","5.2",",,W","0.5",",,W,2400","0.0",",,W","24.4",",,W","8.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-23","5.0",",,W","7.4",",,W,2400","0.0",",,W","24.4",",,W","17.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-24","4.8",",,W","0.0",",,W,2400","0.0",",,W","30.6",",,W","18.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-25","3.8",",,W","0.0",",,W,2400","0.0",",,W","27.8",",,W","15.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-26","4.8",",,W","0.0",",,W,2400","0.0",",,W","28.9",",,W","13.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-27","5.1",",,W","0.0","T,,W,2400","0.0",",,W","26.1",",,W","22.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-28","7.3",",,W","0.0",",,W,2400","0.0",",,W","30.0",",,W","24.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-29","5.1",",,W","0.0","T,,W,2400","0.0",",,W","30.0",",,W","22.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-04-30","4.1",",,W","48.3",",,W,2400","0.0",",,W","25.0",",,W","20.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-01","4.6",",,W","33.0",",,W,2400","0.0",",,W","26.1",",,W","20.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-02","4.2",",,W","2.0",",,W,2400","0.0",",,W","31.1",",,W","21.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-03","5.2",",,W","0.0",",,W,2400","0.0",",,W","32.2",",,W","24.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-04","3.6",",,W","19.8",",,W,2400","0.0",",,W","31.1",",,W","17.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-05","3.5",",,W","0.0",",,W,2400","0.0",",,W","28.9",",,W","14.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-06","2.6",",,W","0.0",",,W,2400","0.0",",,W","30.6",",,W","15.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-07","3.0",",,W","0.0",",,W,2400","0.0",",,W","31.1",",,W","15.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-08","5.4",",,W","0.0",",,W,2400","0.0",",,W","30.6",",,W","16.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-09","5.1",",,W","0.0","T,,W,2400","0.0",",,W","31.7",",,W","25.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-10","4.2",",,W","0.0","T,,W,2400","0.0",",,W","32.2",",,W","24.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-11","5.8",",,W","2.0",",,W,2400","0.0",",,W","32.2",",,W","19.4",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-12","5.5",",,W","0.5",",,W,2400","0.0",",,W","23.3",",,W","17.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-13","3.1",",,W","0.0","T,,W,2400","0.0",",,W","26.1",",,W","17.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-14","3.3",",,W","0.0",",,W,2400","0.0",",,W","28.9",",,W","16.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-15","4.1",",,W","0.0",",,W,2400","0.0",",,W","29.4",",,W","16.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-16","3.5",",,W","4.6",",,W,2400","0.0",",,W","26.1",",,W","20.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-17","3.3",",,W","67.3",",,W,2400","0.0",",,W","31.7",",,W","18.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-18","5.8",",,W","36.3",",,W,2400","0.0",",,W","28.3",",,W","18.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-19","3.7",",,W","30.7",",,W,2400","0.0",",,W","21.7",",,W","18.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-20","3.2",",,W","0.0","T,,W,2400","0.0",",,W","27.8",",,W","18.9",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-21","4.6",",,W","7.1",",,W,2400","0.0",",,W","28.3",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-22","6.4",",,W","8.9",",,W,2400","0.0",",,W","28.3",",,W","22.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-23","5.1",",,W","0.5",",,W,2400","0.0",",,W","26.7",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-24","4.6",",,W","66.8",",,W,2400","0.0",",,W","27.2",",,W","21.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-25","3.9",",,W","1.0",",,W,2400","0.0",",,W","28.9",",,W","23.3",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-26","3.1",",,W","0.0",",,W,2400","0.0",",,W","31.1",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-27","3.8",",,W","0.0",",,W,2400","0.0",",,W","32.8",",,W","22.8",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-28","4.7",",,W","1.5",",,W,2400","0.0",",,W","30.6",",,W","21.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-29","2.7",",,W","0.8",",,W,2400","0.0",",,W","32.8",",,W","20.6",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-30","4.4",",,W","0.8",",,W,2400","0.0",",,W","29.4",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-05-31","5.0",",,W","0.0",",,W,2400","0.0",",,W","30.6",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-01","2.4",",,W","2.0",",,W,2400","0.0",",,W","29.4",",,W","22.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-02","2.4",",,W","95.8",",,W,2400","0.0",",,W","32.8",",,W","20.0",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-03","2.8",",,W","30.7",",,W,2400","0.0",",,W","31.1",",,W","21.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-04","3.6",",,W","0.0","T,,W,2400","0.0",",,W","26.7",",,W","21.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-05","2.3",",,W","6.1",",,W,2400","0.0",",,W","31.1",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-06","3.1",",,W","0.0",",,W,2400","0.0",",,W","32.8",",,W","21.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-07","5.1",",,W","0.0",",,W,2400","0.0",",,W","32.8",",,W","26.1",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-08","4.8",",,W","0.3",",,W,2400","0.0",",,W","33.9",",,W","27.2",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-09","4.4",",,W","0.0",",,W,2400","0.0",",,W","35.0",",,W","26.7",",,W"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98438","-95.36072","27.5","2021-06-10","3.6",",,W","0.0",",,W,2400","0.0",",,W","34.4",",,W","25.0",",,W"
